,Source,Destination,Class,Page_Rank_Src,Page_Rank_Dst,Shortest_Path,Followers_Src,Followees_Src,Followers_Dst,Followees_Dst,Int_Followers,Int_Followees
195,26,392,1,0.00039316040260556763,0.0003952699209627895,-1,0,40,0,5,0,0
196,26,4124,1,0.00039316040260556763,0.0008280806870681757,2,0,40,11,5,0,4
197,26,2426,1,0.00039316040260556763,0.0004959658121080626,3,0,40,4,11,0,3
198,26,5842,1,0.00039316040260556763,0.013299809237678517,2,0,40,68,0,0,0
199,26,275,1,0.00039316040260556763,0.0003952699209627895,-1,0,40,0,6,0,1
200,26,3458,1,0.00039316040260556763,0.0007458888747486634,2,0,40,6,9,0,5
201,26,5138,1,0.00039316040260556763,0.003485155330296967,2,0,40,21,1,0,0
202,26,2106,1,0.00039316040260556763,0.0006380432650868521,2,0,40,4,16,0,8
203,26,2904,1,0.00039316040260556763,0.0006384089794889086,2,0,40,2,13,0,7
204,26,3342,1,0.00039316040260556763,0.0007029099305118991,2,0,40,2,0,0,0
205,26,5802,1,0.00039316040260556763,0.005778793534519546,2,0,40,22,5,0,2
206,26,2451,1,0.00039316040260556763,0.0006787147677397153,3,0,40,3,8,0,0
207,26,2352,1,0.00039316040260556763,0.0003952699209627895,-1,0,40,0,44,0,10
208,26,2466,1,0.00039316040260556763,0.0011083741521462438,2,0,40,8,16,0,1
209,26,2845,1,0.00039316040260556763,0.0011903922473451975,2,0,40,12,21,0,10
210,26,3739,1,0.00039316040260556763,0.002684625622355519,2,0,40,12,5,0,4
211,26,6368,1,0.00039316040260556763,0.0019170853621373178,2,0,40,6,0,0,0
212,26,3042,1,0.00039316040260556763,0.0006708588638576363,2,0,40,4,7,0,3
213,26,5485,1,0.00039316040260556763,0.001216034223480157,2,0,40,12,1,0,1
214,26,2928,1,0.00039316040260556763,0.0012255060554450675,2,0,40,9,5,0,1
215,4124,4196,1,0.0008280806870681757,0.0032694213200475226,-1,11,5,31,27,6,2
216,4124,5842,1,0.0008280806870681757,0.013299809237678517,2,11,5,68,0,8,0
217,4124,5945,1,0.0008280806870681757,0.006389711052840868,2,11,5,24,0,2,0
218,4124,5969,1,0.0008280806870681757,0.010669214036062276,2,11,5,48,1,7,0
219,4124,6716,1,0.0008280806870681757,0.005997352049581679,-1,11,5,40,30,7,4
220,4124,6001,1,0.0008280806870681757,0.003313055479766895,2,11,5,14,0,2,0
221,4124,6368,1,0.0008280806870681757,0.0019170853621373178,-1,11,5,6,0,1,0
222,4124,1237,1,0.0008280806870681757,0.0025851695333334664,2,11,5,18,0,6,0
